Hora;Potencia (W);Fecha
22:51:53;0;2018-02-01
22:51:57;0;2018-02-01
22:52:00;0;2018-02-01
22:52:04;5,859;2018-02-01
22:52:08;2,93;2018-02-01
22:52:11;5,859;2018-02-01
22:52:15;2,93;2018-02-01
22:52:19;2,93;2018-02-01
22:52:22;2,93;2018-02-01
22:52:26;0;2018-02-01
22:52:30;0;2018-02-01
22:52:34;0;2018-02-01
22:52:37;0;2018-02-01
22:52:45;0;2018-02-01
22:52:48;0;2018-02-01
22:52:52;0;2018-02-01
22:52:56;0;2018-02-01
22:52:59;0;2018-02-01
22:53:03;0;2018-02-01
22:53:07;0;2018-02-01
22:53:11;0;2018-02-01
22:53:14;0;2018-02-01
22:53:18;0;2018-02-01
22:53:22;0;2018-02-01
22:53:25;0;2018-02-01
22:53:29;5,859;2018-02-01
22:53:33;5,859;2018-02-01
22:53:40;2,93;2018-02-01
22:53:44;2,93;2018-02-01
22:53:48;2,93;2018-02-01
22:53:51;2,93;2018-02-01
22:53:55;0;2018-02-01
22:53:59;0;2018-02-01
22:54:02;0;2018-02-01
22:54:06;0;2018-02-01
22:54:10;0;2018-02-01
22:54:14;0;2018-02-01
22:54:17;0;2018-02-01
22:54:21;0;2018-02-01
22:54:25;0;2018-02-01
22:54:28;0;2018-02-01
22:54:32;0;2018-02-01
22:54:36;0;2018-02-01
22:54:40;0;2018-02-01
22:54:43;0;2018-02-01
22:54:47;0;2018-02-01
22:54:51;0;2018-02-01
22:54:54;0;2018-02-01
22:54:58;0;2018-02-01
22:55:02;0;2018-02-01
22:55:05;0;2018-02-01
22:55:09;0;2018-02-01
22:55:13;0;2018-02-01
22:55:17;0;2018-02-01
22:55:20;0;2018-02-01
22:55:24;0;2018-02-01
22:55:28;0;2018-02-01
22:55:31;2,93;2018-02-01
22:55:35;2,93;2018-02-01
22:55:39;2,93;2018-02-01
22:55:42;0;2018-02-01
22:55:46;0;2018-02-01
22:55:50;0;2018-02-01
22:55:54;0;2018-02-01
22:55:57;0;2018-02-01
22:56:01;0;2018-02-01
22:56:05;0;2018-02-01
22:56:08;0;2018-02-01
22:56:12;0;2018-02-01
22:56:16;0;2018-02-01
22:56:20;0;2018-02-01
22:56:23;0;2018-02-01
22:56:27;0;2018-02-01
22:56:31;0;2018-02-01
22:56:34;0;2018-02-01
22:56:38;0;2018-02-01
22:56:42;0;2018-02-01
22:56:45;0;2018-02-01
22:56:49;5,859;2018-02-01
22:56:53;2,93;2018-02-01
22:56:57;0;2018-02-01
22:57:04;0;2018-02-01
22:57:08;0;2018-02-01
22:57:11;0;2018-02-01
22:57:15;0;2018-02-01
22:57:19;0;2018-02-01
22:57:23;0;2018-02-01
22:57:26;0;2018-02-01
22:57:30;0;2018-02-01
22:57:34;0;2018-02-01
22:57:37;0;2018-02-01
22:57:41;0;2018-02-01
22:57:45;0;2018-02-01
22:57:48;5,859;2018-02-01
22:57:52;2,93;2018-02-01
22:57:56;2,93;2018-02-01
22:58:00;2,93;2018-02-01
22:58:03;2,93;2018-02-01
22:58:07;2,93;2018-02-01
22:58:11;2,93;2018-02-01
22:58:14;5,859;2018-02-01
22:58:18;2,93;2018-02-01
22:58:22;2,93;2018-02-01
22:58:26;2,93;2018-02-01
22:58:29;2,93;2018-02-01
22:58:33;5,859;2018-02-01
22:58:40;5,859;2018-02-01
22:58:44;5,859;2018-02-01
22:58:48;2,93;2018-02-01
22:58:52;0;2018-02-01
22:58:55;2,93;2018-02-01
22:58:59;2,93;2018-02-01
22:59:03;0;2018-02-01
22:59:06;0;2018-02-01
22:59:10;0;2018-02-01
22:59:14;0;2018-02-01
22:59:17;0;2018-02-01
22:59:21;0;2018-02-01
22:59:25;0;2018-02-01
22:59:29;0;2018-02-01
22:59:32;0;2018-02-01
22:59:36;0;2018-02-01
22:59:40;0;2018-02-01
22:59:43;0;2018-02-01
22:59:47;5,859;2018-02-01
22:59:51;5,859;2018-02-01
22:59:55;5,859;2018-02-01
22:59:58;2,93;2018-02-01
23:00:02;0;2018-02-01
23:00:06;2,93;2018-02-01
23:00:09;2,93;2018-02-01
23:00:13;0;2018-02-01
23:00:17;2,93;2018-02-01
23:00:20;0;2018-02-01
23:00:28;0;2018-02-01
23:00:32;0;2018-02-01
23:00:35;0;2018-02-01
23:00:39;0;2018-02-01
23:00:43;0;2018-02-01
23:00:46;0;2018-02-01
23:00:50;0;2018-02-01
23:00:54;0;2018-02-01
23:00:57;0;2018-02-01
23:01:01;0;2018-02-01
23:01:05;5,859;2018-02-01
23:01:09;0;2018-02-01
23:01:12;0;2018-02-01
23:01:16;0;2018-02-01
23:01:20;5,859;2018-02-01
23:01:23;5,859;2018-02-01
23:01:31;0;2018-02-01
23:01:35;0;2018-02-01
23:01:38;0;2018-02-01
23:01:42;0;2018-02-01
23:01:46;0;2018-02-01
23:01:49;0;2018-02-01
23:01:53;0;2018-02-01
23:01:57;0;2018-02-01
23:02:00;5,859;2018-02-01
23:02:04;5,859;2018-02-01
23:02:08;5,859;2018-02-01
23:02:12;5,859;2018-02-01
23:02:15;5,859;2018-02-01
23:02:19;5,859;2018-02-01
23:02:23;5,859;2018-02-01
23:02:26;2,93;2018-02-01
23:02:30;2,93;2018-02-01
23:02:34;0;2018-02-01
23:02:38;0;2018-02-01
23:02:41;0;2018-02-01
23:02:45;0;2018-02-01
23:02:49;0;2018-02-01
23:02:56;0;2018-02-01
23:03:00;0;2018-02-01
23:03:03;0;2018-02-01
23:03:07;0;2018-02-01
23:03:11;0;2018-02-01
23:03:15;0;2018-02-01
23:03:18;0;2018-02-01
23:03:22;0;2018-02-01
23:03:26;0;2018-02-01
23:03:29;0;2018-02-01
23:03:33;0;2018-02-01
23:03:37;0;2018-02-01
23:03:41;0;2018-02-01
23:03:44;0;2018-02-01
23:03:48;0;2018-02-01
23:03:52;0;2018-02-01
23:03:55;0;2018-02-01
23:03:59;0;2018-02-01
23:04:03;0;2018-02-01
23:04:06;0;2018-02-01
23:04:10;5,859;2018-02-01
23:04:14;0;2018-02-01
23:04:18;0;2018-02-01
23:04:21;5,859;2018-02-01
23:04:25;2,93;2018-02-01
23:04:29;2,93;2018-02-01
23:04:32;2,93;2018-02-01
23:04:36;5,859;2018-02-01
23:04:40;5,859;2018-02-01
23:04:43;5,859;2018-02-01
23:04:47;5,859;2018-02-01
23:04:51;2,93;2018-02-01
23:04:55;2,93;2018-02-01
23:04:58;0;2018-02-01
23:05:02;0;2018-02-01
23:05:06;0;2018-02-01
23:05:09;0;2018-02-01
23:05:17;0;2018-02-01
23:05:21;0;2018-02-01
23:05:24;0;2018-02-01
23:05:28;0;2018-02-01
23:05:32;0;2018-02-01
23:05:35;0;2018-02-01
23:05:39;0;2018-02-01
23:05:43;0;2018-02-01
23:05:46;0;2018-02-01
23:05:50;0;2018-02-01
23:05:54;0;2018-02-01
23:05:58;0;2018-02-01
23:06:01;0;2018-02-01
23:06:05;0;2018-02-01
23:06:09;0;2018-02-01
23:06:12;0;2018-02-01
23:06:16;0;2018-02-01
23:06:20;0;2018-02-01
23:06:24;0;2018-02-01
23:06:27;0;2018-02-01
23:06:31;0;2018-02-01
23:06:35;0;2018-02-01
23:06:38;0;2018-02-01
23:06:42;5,859;2018-02-01
23:06:46;5,859;2018-02-01
23:06:49;5,859;2018-02-01
23:06:53;5,859;2018-02-01
23:06:57;2,93;2018-02-01
23:07:01;2,93;2018-02-01
23:07:04;2,93;2018-02-01
23:07:08;2,93;2018-02-01
23:07:12;5,859;2018-02-01
23:07:15;2,93;2018-02-01
23:07:19;0;2018-02-01
23:07:23;0;2018-02-01
23:07:26;0;2018-02-01
23:07:30;0;2018-02-01
23:07:34;0;2018-02-01
23:07:38;0;2018-02-01
23:07:41;0;2018-02-01
23:07:45;0;2018-02-01
23:07:52;0;2018-02-01
23:07:56;0;2018-02-01
23:08:00;0;2018-02-01
23:08:04;0;2018-02-01
23:08:07;0;2018-02-01
23:08:11;0;2018-02-01
23:08:15;0;2018-02-01
23:08:18;0;2018-02-01
23:08:22;0;2018-02-01
23:08:26;0;2018-02-01
23:08:29;0;2018-02-01
23:08:37;0;2018-02-01
23:08:41;0;2018-02-01
23:08:44;0;2018-02-01
23:08:48;0;2018-02-01
23:08:52;0;2018-02-01
23:08:55;0;2018-02-01
23:08:59;0;2018-02-01
23:09:03;0;2018-02-01
23:09:07;0;2018-02-01
23:09:10;0;2018-02-01
23:09:14;0;2018-02-01
23:09:18;0;2018-02-01
23:09:21;0;2018-02-01
23:09:25;0;2018-02-01
23:09:29;0;2018-02-01
23:09:32;0;2018-02-01
23:09:36;0;2018-02-01
23:09:40;0;2018-02-01
23:09:44;0;2018-02-01
23:09:47;0;2018-02-01
23:09:51;0;2018-02-01
23:09:55;0;2018-02-01
23:09:58;0;2018-02-01
23:10:02;0;2018-02-01
23:10:06;0;2018-02-01
23:10:09;0;2018-02-01
23:10:13;0;2018-02-01
23:10:21;0;2018-02-01
23:10:24;0;2018-02-01
23:10:28;0;2018-02-01
23:10:32;0;2018-02-01
23:10:35;0;2018-02-01
23:10:39;5,859;2018-02-01
23:10:43;2,93;2018-02-01
23:10:47;0;2018-02-01
23:10:50;0;2018-02-01
23:10:54;0;2018-02-01
23:10:58;0;2018-02-01
23:11:01;0;2018-02-01
23:11:05;0;2018-02-01
23:11:09;5,859;2018-02-01
23:11:12;2,93;2018-02-01
23:11:16;0;2018-02-01
23:11:20;0;2018-02-01
23:11:27;0;2018-02-01
23:11:31;5,859;2018-02-01
23:11:35;2,93;2018-02-01
23:11:38;2,93;2018-02-01
23:11:42;0;2018-02-01
23:11:46;0;2018-02-01
23:11:50;0;2018-02-01
23:11:53;0;2018-02-01
23:11:57;5,859;2018-02-01
23:12:01;2,93;2018-02-01
23:12:04;2,93;2018-02-01
23:12:12;0;2018-02-01
23:12:15;0;2018-02-01
23:12:19;0;2018-02-01
23:12:23;0;2018-02-01
23:12:27;5,859;2018-02-01
23:12:30;0;2018-02-01
23:12:34;0;2018-02-01
23:12:38;0;2018-02-01
23:12:41;0;2018-02-01
23:12:45;0;2018-02-01
23:12:49;5,859;2018-02-01
23:12:52;0;2018-02-01
23:12:56;0;2018-02-01
23:13:00;0;2018-02-01
23:13:04;0;2018-02-01
23:13:07;0;2018-02-01
23:13:11;5,859;2018-02-01
23:13:15;2,93;2018-02-01
23:13:18;0;2018-02-01
23:13:22;0;2018-02-01
23:13:26;0;2018-02-01
23:13:30;0;2018-02-01
23:13:37;5,859;2018-02-01
23:13:41;2,93;2018-02-01
23:13:44;0;2018-02-01
23:13:48;0;2018-02-01
23:13:55;0;2018-02-01
23:13:59;0;2018-02-01
23:14:03;0;2018-02-01
23:14:07;2,93;2018-02-01
23:14:10;0;2018-02-01
23:14:14;0;2018-02-01
23:14:18;0;2018-02-01
23:14:21;0;2018-02-01
23:14:25;0;2018-02-01
23:14:29;5,859;2018-02-01
23:14:33;2,93;2018-02-01
23:14:36;0;2018-02-01
23:14:40;0;2018-02-01
23:14:44;0;2018-02-01
23:14:51;5,859;2018-02-01
23:14:55;5,859;2018-02-01
23:14:58;2,93;2018-02-01
23:15:02;0;2018-02-01
23:15:06;0;2018-02-01
23:15:10;0;2018-02-01
23:15:13;5,859;2018-02-01
23:15:17;2,93;2018-02-01
23:15:21;0;2018-02-01
23:15:24;0;2018-02-01
23:15:28;0;2018-02-01
23:15:32;0;2018-02-01
23:15:35;0;2018-02-01
23:15:39;2,93;2018-02-01
23:15:43;0;2018-02-01
23:15:47;0;2018-02-01
23:15:50;0;2018-02-01
23:15:54;0;2018-02-01
23:15:58;0;2018-02-01
23:16:01;0;2018-02-01
23:16:05;5,859;2018-02-01
23:16:09;2,93;2018-02-01
23:16:13;0;2018-02-01
23:16:16;0;2018-02-01
23:16:20;0;2018-02-01
23:16:24;0;2018-02-01
23:16:27;5,859;2018-02-01
23:16:31;2,93;2018-02-01
23:16:35;0;2018-02-01
23:16:42;0;2018-02-01
23:16:46;0;2018-02-01
23:16:50;2,93;2018-02-01
23:16:53;0;2018-02-01
23:16:57;0;2018-02-01
23:17:01;0;2018-02-01
23:17:04;0;2018-02-01
23:17:08;5,859;2018-02-01
23:17:12;2,93;2018-02-01
23:17:15;2,93;2018-02-01
23:17:19;0;2018-02-01
23:17:23;0;2018-02-01
23:17:27;0;2018-02-01
23:17:34;0;2018-02-01
23:17:38;5,859;2018-02-01
23:17:41;2,93;2018-02-01
23:17:45;0;2018-02-01
23:17:49;0;2018-02-01
23:17:52;0;2018-02-01
23:17:56;0;2018-02-01
23:18:00;5,859;2018-02-01
23:18:04;2,93;2018-02-01
23:18:07;0;2018-02-01
23:18:11;0;2018-02-01
23:18:15;0;2018-02-01
23:18:18;0;2018-02-01
23:18:22;5,859;2018-02-01
23:18:26;5,859;2018-02-01
23:18:29;2,93;2018-02-01
23:18:37;0;2018-02-01
23:18:41;0;2018-02-01
23:18:44;0;2018-02-01
23:18:48;0;2018-02-01
23:18:52;5,859;2018-02-01
23:18:55;5,859;2018-02-01
23:18:59;0;2018-02-01
23:19:03;0;2018-02-01
23:19:07;0;2018-02-01
23:19:10;0;2018-02-01
23:19:14;0;2018-02-01
23:19:18;0;2018-02-01
23:19:21;5,859;2018-02-01
23:19:25;2,93;2018-02-01
23:19:29;0;2018-02-01
23:19:32;0;2018-02-01
23:19:36;0;2018-02-01
23:19:44;0;2018-02-01
23:19:47;2,93;2018-02-01
23:19:51;0;2018-02-01
23:19:58;0;2018-02-01
23:20:02;0;2018-02-01
23:20:06;0;2018-02-01
23:20:09;0;2018-02-01
23:20:17;0;2018-02-01
23:20:21;0;2018-02-01
23:20:24;0;2018-02-01
23:20:28;0;2018-02-01
23:20:32;5,859;2018-02-01
23:20:35;2,93;2018-02-01
23:20:39;0;2018-02-01
23:20:43;0;2018-02-01
23:20:46;0;2018-02-01
23:20:50;0;2018-02-01
23:20:54;0;2018-02-01
23:20:58;0;2018-02-01
23:21:01;5,859;2018-02-01
23:21:05;2,93;2018-02-01
23:21:09;0;2018-02-01
23:21:12;0;2018-02-01
23:21:20;0;2018-02-01
23:21:27;0;2018-02-01
23:21:31;0;2018-02-01
23:21:35;0;2018-02-01
23:21:38;0;2018-02-01
23:21:42;0;2018-02-01
23:21:46;0;2018-02-01
23:21:49;2,93;2018-02-01
23:21:53;2,93;2018-02-01
23:21:57;0;2018-02-01
23:22:01;0;2018-02-01
23:22:04;0;2018-02-01
23:22:08;0;2018-02-01
23:22:12;0;2018-02-01
23:22:15;0;2018-02-01
23:22:19;5,859;2018-02-01
23:22:23;0;2018-02-01
23:22:26;0;2018-02-01
23:22:30;0;2018-02-01
23:22:34;0;2018-02-01
23:22:38;0;2018-02-01
23:22:41;5,859;2018-02-01
23:22:45;5,859;2018-02-01
23:22:49;2,93;2018-02-01
23:22:52;0;2018-02-01
23:22:56;0;2018-02-01
23:23:00;0;2018-02-01
23:23:03;0;2018-02-01
23:23:07;5,859;2018-02-01
23:23:11;2,93;2018-02-01
23:23:18;0;2018-02-01
23:23:22;0;2018-02-01
23:23:26;0;2018-02-01
23:23:29;0;2018-02-01
23:23:33;0;2018-02-01
23:23:37;0;2018-02-01
23:23:40;2,93;2018-02-01
23:23:44;2,93;2018-02-01
23:23:48;0;2018-02-01
23:23:52;0;2018-02-01
23:23:55;0;2018-02-01
23:23:59;0;2018-02-01
23:24:03;0;2018-02-01
23:24:06;0;2018-02-01
23:24:10;5,859;2018-02-01
23:24:14;2,93;2018-02-01
23:24:18;2,93;2018-02-01
23:24:21;0;2018-02-01
23:24:25;0;2018-02-01
23:24:29;0;2018-02-01
23:24:32;0;2018-02-01
23:24:36;0;2018-02-01
23:24:43;5,859;2018-02-01
23:24:47;2,93;2018-02-01
23:24:51;0;2018-02-01
23:24:55;0;2018-02-01
23:24:58;0;2018-02-01
23:25:02;0;2018-02-01
23:25:06;0;2018-02-01
23:25:09;0;2018-02-01
23:25:13;5,859;2018-02-01
23:25:17;5,859;2018-02-01
23:25:20;2,93;2018-02-01
23:25:24;0;2018-02-01
23:25:28;0;2018-02-01
23:25:32;0;2018-02-01
23:25:35;0;2018-02-01
23:25:39;0;2018-02-01
23:25:43;5,859;2018-02-01
23:25:46;2,93;2018-02-01
23:25:50;0;2018-02-01
23:25:54;0;2018-02-01
23:25:58;0;2018-02-01
23:26:01;0;2018-02-01
23:26:05;5,859;2018-02-01
23:26:09;2,93;2018-02-01
23:26:12;2,93;2018-02-01
23:26:16;0;2018-02-01
23:26:20;0;2018-02-01
23:26:23;0;2018-02-01
23:26:27;0;2018-02-01
23:26:31;0;2018-02-01
23:26:35;0;2018-02-01
23:26:38;0;2018-02-01
23:26:42;5,859;2018-02-01
23:26:46;2,93;2018-02-01
23:26:49;0;2018-02-01
23:26:53;0;2018-02-01
23:26:57;0;2018-02-01
23:27:00;0;2018-02-01
23:27:04;0;2018-02-01
23:27:08;0;2018-02-01
23:27:12;0;2018-02-01
23:27:15;0;2018-02-01
23:27:19;5,859;2018-02-01
23:27:23;2,93;2018-02-01
23:27:26;0;2018-02-01
23:27:30;0;2018-02-01
23:27:34;0;2018-02-01
23:27:37;0;2018-02-01
23:27:41;0;2018-02-01
23:27:45;0;2018-02-01
23:27:49;0;2018-02-01
23:27:52;5,859;2018-02-01
23:27:56;2,93;2018-02-01
23:28:00;2,93;2018-02-01
23:28:07;0;2018-02-01
23:28:11;0;2018-02-01
23:28:15;0;2018-02-01
23:28:18;0;2018-02-01
23:28:22;5,859;2018-02-01
23:28:26;0;2018-02-01
23:28:29;0;2018-02-01
23:28:33;0;2018-02-01
23:28:37;0;2018-02-01
23:28:40;0;2018-02-01
23:28:44;0;2018-02-01
23:28:48;5,859;2018-02-01
23:28:52;5,859;2018-02-01
23:28:55;2,93;2018-02-01
23:28:59;0;2018-02-01
23:29:03;0;2018-02-01
23:29:06;0;2018-02-01
23:29:10;0;2018-02-01
23:29:14;0;2018-02-01
23:29:17;0;2018-02-01
23:29:21;5,859;2018-02-01
23:29:25;2,93;2018-02-01
23:29:29;0;2018-02-01
23:29:32;0;2018-02-01
23:29:36;0;2018-02-01
23:29:40;0;2018-02-01
23:29:43;0;2018-02-01
23:29:47;0;2018-02-01
23:29:51;5,859;2018-02-01
23:29:54;2,93;2018-02-01
23:29:58;0;2018-02-01
23:30:02;0;2018-02-01
23:30:09;0;2018-02-01
23:30:13;0;2018-02-01
23:30:17;5,859;2018-02-01
23:30:20;2,93;2018-02-01
23:30:24;0;2018-02-01
23:30:28;0;2018-02-01
23:30:32;0;2018-02-01
23:30:35;0;2018-02-01
23:30:39;0;2018-02-01
23:30:43;2,93;2018-02-01
23:30:46;0;2018-02-01
23:30:50;0;2018-02-01
23:30:54;0;2018-02-01
23:30:57;0;2018-02-01
23:31:01;0;2018-02-01
23:31:05;0;2018-02-01
23:31:09;0;2018-02-01
23:31:12;5,859;2018-02-01
23:31:16;2,93;2018-02-01
23:31:20;0;2018-02-01
23:31:27;0;2018-02-01
23:31:31;0;2018-02-01
23:31:34;0;2018-02-01
23:31:38;0;2018-02-01
23:31:42;0;2018-02-01
23:31:46;0;2018-02-01
23:31:49;0;2018-02-01
23:31:53;5,859;2018-02-01
23:31:57;2,93;2018-02-01
23:32:00;0;2018-02-01
23:32:04;0;2018-02-01
23:32:08;0;2018-02-01
23:32:12;0;2018-02-01
23:32:15;5,859;2018-02-01
23:32:19;5,859;2018-02-01
23:32:23;5,859;2018-02-01
23:32:26;2,93;2018-02-01
23:32:30;0;2018-02-01
23:32:34;0;2018-02-01
23:32:37;0;2018-02-01
23:32:41;0;2018-02-01
23:32:45;5,859;2018-02-01
23:32:49;2,93;2018-02-01
23:32:52;0;2018-02-01
23:32:56;0;2018-02-01
23:33:00;0;2018-02-01
23:33:03;0;2018-02-01
23:33:07;0;2018-02-01
23:33:11;2,93;2018-02-01
23:33:14;0;2018-02-01
23:33:18;0;2018-02-01
23:33:22;0;2018-02-01
23:33:26;0;2018-02-01
23:33:29;0;2018-02-01
23:33:33;0;2018-02-01
23:33:37;0;2018-02-01
23:33:40;5,859;2018-02-01
23:33:44;5,859;2018-02-01
23:33:48;2,93;2018-02-01
23:33:51;0;2018-02-01
23:33:55;0;2018-02-01
23:33:59;0;2018-02-01
23:34:03;0;2018-02-01
23:34:06;0;2018-02-01
23:34:10;0;2018-02-01
23:34:14;5,859;2018-02-01
23:34:17;2,93;2018-02-01
23:34:21;0;2018-02-01
23:34:25;0;2018-02-01
23:34:28;0;2018-02-01
23:34:32;0;2018-02-01
23:34:36;0;2018-02-01
23:34:40;0;2018-02-01
23:34:43;5,859;2018-02-01
23:34:47;2,93;2018-02-01
23:34:51;0;2018-02-01
23:34:54;0;2018-02-01
23:34:58;0;2018-02-01
23:35:02;0;2018-02-01
23:35:06;5,859;2018-02-01
23:35:09;2,93;2018-02-01
23:35:13;0;2018-02-01
23:35:17;0;2018-02-01
23:35:20;0;2018-02-01
23:35:24;0;2018-02-01
23:35:28;0;2018-02-01
23:35:31;0;2018-02-01
23:35:35;0;2018-02-01
23:35:39;0;2018-02-01
23:35:43;0;2018-02-01
23:35:46;0;2018-02-01
23:35:50;2,93;2018-02-01
23:35:57;0;2018-02-01
23:36:05;0;2018-02-01
23:36:08;0;2018-02-01
23:36:12;0;2018-02-01
23:36:16;2,93;2018-02-01
23:36:20;0;2018-02-01
23:36:23;0;2018-02-01
23:36:27;0;2018-02-01
23:36:31;0;2018-02-01
23:36:34;0;2018-02-01
23:36:38;0;2018-02-01
23:36:42;2,93;2018-02-01
23:36:46;0;2018-02-01
23:36:49;0;2018-02-01
23:36:53;0;2018-02-01
23:36:57;0;2018-02-01
23:37:00;0;2018-02-01
23:37:04;0;2018-02-01
23:37:08;0;2018-02-01
23:37:11;0;2018-02-01
23:37:15;5,859;2018-02-01
23:37:19;2,93;2018-02-01
23:37:23;0;2018-02-01
23:37:26;0;2018-02-01
23:37:30;0;2018-02-01
23:37:34;0;2018-02-01
23:37:37;0;2018-02-01
23:37:41;0;2018-02-01
23:37:45;0;2018-02-01
23:37:48;0;2018-02-01
23:37:52;0;2018-02-01
23:37:56;0;2018-02-01
23:38:00;0;2018-02-01
23:38:03;0;2018-02-01
23:38:07;5,859;2018-02-01
23:38:11;2,93;2018-02-01
23:38:14;2,93;2018-02-01
23:38:18;0;2018-02-01
23:38:22;0;2018-02-01
23:38:25;0;2018-02-01
23:38:29;0;2018-02-01
23:38:33;0;2018-02-01
23:38:37;0;2018-02-01
23:38:40;0;2018-02-01
23:38:44;0;2018-02-01
23:38:48;2,93;2018-02-01
23:38:51;0;2018-02-01
23:38:55;0;2018-02-01
23:38:59;0;2018-02-01
23:39:02;0;2018-02-01
23:39:06;0;2018-02-01
23:39:10;5,859;2018-02-01
23:39:14;5,859;2018-02-01
23:39:17;0;2018-02-01
23:39:21;0;2018-02-01
23:39:25;0;2018-02-01
23:39:28;0;2018-02-01
23:39:32;5,859;2018-02-01
23:39:36;5,859;2018-02-01
23:39:40;2,93;2018-02-01
23:39:43;2,93;2018-02-01
23:39:47;0;2018-02-01
23:39:51;0;2018-02-01
23:39:54;0;2018-02-01
23:39:58;0;2018-02-01
23:40:02;2,93;2018-02-01
23:40:09;0;2018-02-01
23:40:13;0;2018-02-01
23:40:17;0;2018-02-01
23:40:20;0;2018-02-01
23:40:24;5,859;2018-02-01
23:40:28;2,93;2018-02-01
23:40:31;2,93;2018-02-01
23:40:35;0;2018-02-01
23:40:39;0;2018-02-01
23:40:42;0;2018-02-01
23:40:46;0;2018-02-01
23:40:50;0;2018-02-01
23:40:54;0;2018-02-01
23:40:57;2,93;2018-02-01
23:41:01;0;2018-02-01
23:41:05;0;2018-02-01
23:41:08;0;2018-02-01
23:41:12;0;2018-02-01
23:41:16;0;2018-02-01
23:41:19;5,859;2018-02-01
23:41:23;5,859;2018-02-01
23:41:27;0;2018-02-01
23:41:31;0;2018-02-01
23:41:34;0;2018-02-01
23:41:38;0;2018-02-01
23:41:42;0;2018-02-01
23:41:45;2,93;2018-02-01
23:41:53;0;2018-02-01
23:41:56;0;2018-02-01
23:42:00;0;2018-02-01
23:42:04;0;2018-02-01
23:42:08;5,859;2018-02-01
23:42:11;2,93;2018-02-01
23:42:15;0;2018-02-01
23:42:19;0;2018-02-01
23:42:22;0;2018-02-01
23:42:26;0;2018-02-01
23:42:30;0;2018-02-01
23:42:33;0;2018-02-01
23:42:37;5,859;2018-02-01
23:42:41;2,93;2018-02-01
23:42:45;0;2018-02-01
23:42:48;0;2018-02-01
23:42:52;0;2018-02-01
23:42:56;0;2018-02-01
23:42:59;0;2018-02-01
23:43:03;2,93;2018-02-01
23:43:07;2,93;2018-02-01
23:43:11;0;2018-02-01
23:43:14;0;2018-02-01
23:43:18;0;2018-02-01
23:43:22;0;2018-02-01
23:43:25;0;2018-02-01
23:43:29;0;2018-02-01
23:43:33;0;2018-02-01
23:43:36;5,859;2018-02-01
23:43:40;2,93;2018-02-01
23:43:44;0;2018-02-01
23:43:48;0;2018-02-01
23:43:51;0;2018-02-01
23:43:55;0;2018-02-01
23:43:59;0;2018-02-01
23:44:02;0;2018-02-01
23:44:06;5,859;2018-02-01
23:44:10;5,859;2018-02-01
23:44:13;2,93;2018-02-01
23:44:17;0;2018-02-01
23:44:21;0;2018-02-01
23:44:25;0;2018-02-01
23:44:28;0;2018-02-01
23:44:32;0;2018-02-01
23:44:39;2,93;2018-02-01
23:44:43;0;2018-02-01
23:44:47;0;2018-02-01
23:44:50;0;2018-02-01
23:44:54;0;2018-02-01
23:44:58;0;2018-02-01
23:45:02;0;2018-02-01
23:45:05;0;2018-02-01
23:45:09;2,93;2018-02-01
23:45:13;0;2018-02-01
23:45:16;0;2018-02-01
23:45:20;0;2018-02-01
23:45:24;0;2018-02-01
23:45:27;2,93;2018-02-01
23:45:31;0;2018-02-01
23:45:35;0;2018-02-01
23:45:39;0;2018-02-01
23:45:42;0;2018-02-01
23:45:46;0;2018-02-01
23:45:50;0;2018-02-01
23:45:53;0;2018-02-01
23:45:57;5,859;2018-02-01
23:46:01;0;2018-02-01
23:46:08;0;2018-02-01
23:46:12;0;2018-02-01
23:46:16;0;2018-02-01
23:46:19;0;2018-02-01
23:46:23;2,93;2018-02-01
23:46:30;0;2018-02-01
23:46:34;0;2018-02-01
23:46:38;0;2018-02-01
23:46:42;5,859;2018-02-01
23:46:45;5,859;2018-02-01
23:46:49;2,93;2018-02-01
23:46:53;0;2018-02-01
23:46:56;0;2018-02-01
23:47:00;0;2018-02-01
23:47:04;0;2018-02-01
23:47:07;5,859;2018-02-01
23:47:11;0;2018-02-01
23:47:15;0;2018-02-01
23:47:19;0;2018-02-01
23:47:22;0;2018-02-01
23:47:26;0;2018-02-01
23:47:30;0;2018-02-01
23:47:33;5,859;2018-02-01
23:47:37;2,93;2018-02-01
23:47:41;0;2018-02-01
23:47:44;0;2018-02-01
23:47:48;0;2018-02-01
23:47:52;0;2018-02-01
23:47:56;0;2018-02-01
23:47:59;5,859;2018-02-01
23:48:03;0;2018-02-01
23:48:07;0;2018-02-01
23:48:10;0;2018-02-01
23:48:18;0;2018-02-01
23:48:21;5,859;2018-02-01
23:48:25;2,93;2018-02-01
23:48:29;0;2018-02-01
23:48:33;0;2018-02-01
23:48:36;0;2018-02-01
23:48:40;0;2018-02-01
23:48:44;0;2018-02-01
23:48:47;5,859;2018-02-01
23:48:51;2,93;2018-02-01
23:48:55;2,93;2018-02-01
23:48:58;0;2018-02-01
23:49:02;0;2018-02-01
23:49:06;0;2018-02-01
23:49:10;5,859;2018-02-01
23:49:13;2,93;2018-02-01
23:49:17;0;2018-02-01
23:49:21;0;2018-02-01
23:49:24;0;2018-02-01
23:49:28;0;2018-02-01
23:49:32;0;2018-02-01
23:49:36;2,93;2018-02-01
23:49:39;0;2018-02-01
